2026-07-15 10:57:49 | Logging started: ./writer/Subject_independent_AAD/DTU/2.0s/result//Train2.0s_sub9.log
2026-07-15 10:58:28 | TestSub: S9 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6849 | Valid Loss 0.7206 | Train Acc 54.9306 | Valid Acc 43.8889
2026-07-15 10:58:39 | TestSub: S9 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6564 | Valid Loss 0.7650 | Train Acc 59.9796 | Valid Acc 39.0278
2026-07-15 10:58:50 | TestSub: S9 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6417 | Valid Loss 0.8753 | Train Acc 62.2876 | Valid Acc 38.8889
2026-07-15 10:59:01 | TestSub: S9 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6294 | Valid Loss 0.7907 | Train Acc 63.7459 | Valid Acc 41.5972
2026-07-15 10:59:12 | TestSub: S9 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6214 | Valid Loss 0.8008 | Train Acc 64.9060 | Valid Acc 41.1111
2026-07-15 10:59:23 | TestSub: S9 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6111 | Valid Loss 0.8052 | Train Acc 65.8292 | Valid Acc 42.3611
2026-07-15 10:59:34 | TestSub: S9 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6037 | Valid Loss 0.8650 | Train Acc 66.4828 | Valid Acc 40.6250
2026-07-15 10:59:45 | TestSub: S9 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5978 | Valid Loss 0.9157 | Train Acc 67.2631 | Valid Acc 41.3194
2026-07-15 10:59:57 | TestSub: S9 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5933 | Valid Loss 0.9670 | Train Acc 67.5245 | Valid Acc 40.6250
2026-07-15 11:00:07 | TestSub: S9 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5900 | Valid Loss 0.9182 | Train Acc 67.7206 | Valid Acc 42.1528
2026-07-15 11:00:18 | TestSub: S9 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5852 | Valid Loss 0.9446 | Train Acc 67.8431 | Valid Acc 42.0139
2026-07-15 11:00:29 | TestSub: S9 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5826 | Valid Loss 0.8457 | Train Acc 68.2925 | Valid Acc 44.9306
2026-07-15 11:00:41 | TestSub: S9 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5759 | Valid Loss 1.0516 | Train Acc 69.2892 | Valid Acc 40.6944
2026-07-15 11:00:52 | TestSub: S9 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5714 | Valid Loss 0.8454 | Train Acc 69.3505 | Valid Acc 46.8750
2026-07-15 11:01:03 | TestSub: S9 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5715 | Valid Loss 1.0457 | Train Acc 69.4322 | Valid Acc 41.8750
2026-07-15 11:01:14 | TestSub: S9 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5667 | Valid Loss 0.9087 | Train Acc 69.6364 | Valid Acc 44.8611
2026-07-15 11:01:25 | TestSub: S9 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5661 | Valid Loss 0.9376 | Train Acc 69.6977 | Valid Acc 44.2361
2026-07-15 11:01:36 | TestSub: S9 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5634 | Valid Loss 0.9705 | Train Acc 70.4412 | Valid Acc 43.3333
2026-07-15 11:01:47 | TestSub: S9 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5601 | Valid Loss 0.9127 | Train Acc 70.6495 | Valid Acc 46.3194
2026-07-15 11:01:58 | TestSub: S9 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5549 | Valid Loss 1.0056 | Train Acc 71.0172 | Valid Acc 43.0556
2026-07-15 11:02:09 | TestSub: S9 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5557 | Valid Loss 0.8398 | Train Acc 70.8946 | Valid Acc 50.1389
2026-07-15 11:02:20 | TestSub: S9 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5491 | Valid Loss 0.9680 | Train Acc 71.0948 | Valid Acc 45.9028
2026-07-15 11:02:31 | TestSub: S9 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5517 | Valid Loss 0.8889 | Train Acc 70.8088 | Valid Acc 48.7500
2026-07-15 11:02:42 | TestSub: S9 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5550 | Valid Loss 0.9500 | Train Acc 70.6944 | Valid Acc 45.7639
2026-07-15 11:02:53 | TestSub: S9 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5481 | Valid Loss 0.8410 | Train Acc 71.2582 | Valid Acc 50.1389
2026-07-15 11:03:04 | TestSub: S9 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5439 | Valid Loss 0.9036 | Train Acc 71.3399 | Valid Acc 48.5417
2026-07-15 11:03:15 | TestSub: S9 | Epoch 27/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5433 | Valid Loss 0.8693 | Train Acc 71.7851 | Valid Acc 51.8750
2026-07-15 11:03:26 | TestSub: S9 | Epoch 28/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5426 | Valid Loss 0.8910 | Train Acc 71.6993 | Valid Acc 50.5556
2026-07-15 11:03:37 | TestSub: S9 | Epoch 29/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5388 | Valid Loss 0.8513 | Train Acc 72.2998 | Valid Acc 50.4167
