2026-07-15 11:21:44 | Logging started: ./writer/Subject_independent_AAD/DTU/2.0s/result//Train2.0s_sub11.log
2026-07-15 11:22:22 | TestSub: S11 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6775 | Valid Loss 0.7357 | Train Acc 56.4665 | Valid Acc 45.6250
2026-07-15 11:22:33 | TestSub: S11 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6495 | Valid Loss 0.7844 | Train Acc 61.7075 | Valid Acc 45.5556
2026-07-15 11:22:44 | TestSub: S11 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6381 | Valid Loss 0.7637 | Train Acc 62.9534 | Valid Acc 54.5139
2026-07-15 11:22:55 | TestSub: S11 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6294 | Valid Loss 0.8863 | Train Acc 64.4036 | Valid Acc 46.3889
2026-07-15 11:23:06 | TestSub: S11 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6190 | Valid Loss 0.8639 | Train Acc 65.2451 | Valid Acc 46.6667
2026-07-15 11:23:17 | TestSub: S11 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6121 | Valid Loss 0.8384 | Train Acc 66.0090 | Valid Acc 46.1806
2026-07-15 11:23:28 | TestSub: S11 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6018 | Valid Loss 0.8375 | Train Acc 66.9730 | Valid Acc 46.5972
2026-07-15 11:23:39 | TestSub: S11 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5981 | Valid Loss 0.8613 | Train Acc 67.1528 | Valid Acc 54.0278
2026-07-15 11:23:50 | TestSub: S11 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5906 | Valid Loss 0.8352 | Train Acc 67.7451 | Valid Acc 54.7917
2026-07-15 11:24:01 | TestSub: S11 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5854 | Valid Loss 0.8024 | Train Acc 68.7949 | Valid Acc 56.1806
2026-07-15 11:24:12 | TestSub: S11 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5807 | Valid Loss 0.9085 | Train Acc 68.7868 | Valid Acc 46.4583
2026-07-15 11:24:23 | TestSub: S11 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5768 | Valid Loss 0.8566 | Train Acc 69.1013 | Valid Acc 45.9722
