2026-07-16 08:00:17 | Logging started: ./writer/Subject_independent_AAD/AVEDao/0.1s/result//Train0.1s_sub10.log
2026-07-16 08:02:11 | TestSub: S10 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6938 | Valid Loss 0.6938 | Train Acc 50.5648 | Valid Acc 49.1146
2026-07-16 08:03:49 | TestSub: S10 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6928 | Valid Loss 0.6936 | Train Acc 51.1442 | Valid Acc 49.2168
2026-07-16 08:05:27 | TestSub: S10 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6926 | Valid Loss 0.6937 | Train Acc 51.3853 | Valid Acc 49.1744
2026-07-16 08:07:06 | TestSub: S10 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6923 | Valid Loss 0.6934 | Train Acc 51.6834 | Valid Acc 49.5660
2026-07-16 08:08:44 | TestSub: S10 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6922 | Valid Loss 0.6937 | Train Acc 51.8106 | Valid Acc 49.6836
2026-07-16 08:10:22 | TestSub: S10 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6919 | Valid Loss 0.6936 | Train Acc 51.9763 | Valid Acc 49.7299
2026-07-16 08:12:01 | TestSub: S10 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6918 | Valid Loss 0.6937 | Train Acc 52.1335 | Valid Acc 49.8515
2026-07-16 08:13:48 | TestSub: S10 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6916 | Valid Loss 0.6939 | Train Acc 52.2480 | Valid Acc 49.5255
2026-07-16 08:15:26 | TestSub: S10 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6941 | Train Acc 52.3009 | Valid Acc 49.7685
2026-07-16 08:17:05 | TestSub: S10 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6938 | Train Acc 52.3909 | Valid Acc 49.9286
2026-07-16 08:18:50 | TestSub: S10 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6941 | Train Acc 52.3647 | Valid Acc 49.7010
2026-07-16 08:20:31 | TestSub: S10 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6913 | Valid Loss 0.6941 | Train Acc 52.4552 | Valid Acc 49.6856
2026-07-16 08:22:09 | TestSub: S10 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6912 | Valid Loss 0.6940 | Train Acc 52.4616 | Valid Acc 49.5737
2026-07-16 08:23:46 | TestSub: S10 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6911 | Valid Loss 0.6941 | Train Acc 52.6403 | Valid Acc 49.4676
2026-07-16 08:25:24 | TestSub: S10 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6912 | Valid Loss 0.6941 | Train Acc 52.4895 | Valid Acc 49.3924
2026-07-16 08:27:02 | TestSub: S10 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6912 | Valid Loss 0.6942 | Train Acc 52.4498 | Valid Acc 49.3306
2026-07-16 08:28:39 | TestSub: S10 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6941 | Train Acc 52.6500 | Valid Acc 49.7627
2026-07-16 08:30:17 | TestSub: S10 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6937 | Train Acc 52.6268 | Valid Acc 49.8399
2026-07-16 08:31:55 | TestSub: S10 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6943 | Train Acc 52.6185 | Valid Acc 49.5042
2026-07-16 08:33:32 | TestSub: S10 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6943 | Train Acc 52.5741 | Valid Acc 49.5062
2026-07-16 08:35:10 | TestSub: S10 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6940 | Train Acc 52.5840 | Valid Acc 49.6354
2026-07-16 08:36:51 | TestSub: S10 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6909 | Valid Loss 0.6943 | Train Acc 52.6707 | Valid Acc 49.6412
2026-07-16 08:38:30 | TestSub: S10 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6909 | Valid Loss 0.6942 | Train Acc 52.6607 | Valid Acc 50.0521
2026-07-16 08:40:10 | TestSub: S10 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6908 | Valid Loss 0.6942 | Train Acc 52.7847 | Valid Acc 49.7203
2026-07-16 08:41:48 | TestSub: S10 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6909 | Valid Loss 0.6942 | Train Acc 52.7252 | Valid Acc 49.6701
2026-07-16 08:43:28 | TestSub: S10 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6908 | Valid Loss 0.6943 | Train Acc 52.7059 | Valid Acc 49.6644
2026-07-16 08:45:06 | TestSub: S10 | Epoch 27/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6909 | Valid Loss 0.6945 | Train Acc 52.6900 | Valid Acc 49.4888
2026-07-16 08:46:49 | TestSub: S10 | Epoch 28/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6908 | Valid Loss 0.6942 | Train Acc 52.7020 | Valid Acc 49.8167
2026-07-16 08:48:32 | TestSub: S10 | Epoch 29/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6907 | Valid Loss 0.6942 | Train Acc 52.7931 | Valid Acc 49.5505
2026-07-16 08:50:13 | TestSub: S10 | Epoch 30/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6907 | Valid Loss 0.6940 | Train Acc 52.6967 | Valid Acc 49.9074
2026-07-16 08:51:51 | TestSub: S10 | Epoch 31/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6908 | Valid Loss 0.6941 | Train Acc 52.6619 | Valid Acc 49.6798
2026-07-16 08:53:29 | TestSub: S10 | Epoch 32/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6907 | Valid Loss 0.6941 | Train Acc 52.7507 | Valid Acc 49.4599
2026-07-16 08:55:10 | TestSub: S10 | Epoch 33/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6907 | Valid Loss 0.6939 | Train Acc 52.7050 | Valid Acc 49.7261
2026-07-16 08:57:04 | TestSub: S10 | Epoch 34/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6907 | Valid Loss 0.6942 | Train Acc 52.7309 | Valid Acc 49.8302
