2026-07-15 17:44:39 | Logging started: ./writer/Subject_independent_AAD/AVEDav/0.1s/result//Train0.1s_sub8.log
2026-07-15 17:46:33 | TestSub: S8 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6937 | Valid Loss 0.6933 | Train Acc 50.2374 | Valid Acc 49.1493
2026-07-15 17:48:25 | TestSub: S8 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6929 | Valid Loss 0.6935 | Train Acc 50.8946 | Valid Acc 49.4695
2026-07-15 17:50:07 | TestSub: S8 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6926 | Valid Loss 0.6939 | Train Acc 51.2919 | Valid Acc 49.1840
2026-07-15 17:51:46 | TestSub: S8 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6924 | Valid Loss 0.6941 | Train Acc 51.4603 | Valid Acc 49.1339
2026-07-15 17:53:28 | TestSub: S8 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6922 | Valid Loss 0.6938 | Train Acc 51.7463 | Valid Acc 49.4387
2026-07-15 17:55:14 | TestSub: S8 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6920 | Valid Loss 0.6941 | Train Acc 51.8985 | Valid Acc 49.5640
2026-07-15 17:57:00 | TestSub: S8 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6917 | Valid Loss 0.6941 | Train Acc 52.0258 | Valid Acc 49.8688
2026-07-15 17:58:45 | TestSub: S8 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6917 | Valid Loss 0.6940 | Train Acc 52.0131 | Valid Acc 49.8013
2026-07-15 18:00:27 | TestSub: S8 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6941 | Train Acc 52.3330 | Valid Acc 49.7164
2026-07-15 18:02:08 | TestSub: S8 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6941 | Train Acc 52.2664 | Valid Acc 50.0212
2026-07-15 18:03:53 | TestSub: S8 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6914 | Valid Loss 0.6940 | Train Acc 52.2377 | Valid Acc 50.2122
2026-07-15 18:05:49 | TestSub: S8 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6915 | Valid Loss 0.6941 | Train Acc 52.2621 | Valid Acc 49.9460
2026-07-15 18:07:53 | TestSub: S8 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6911 | Valid Loss 0.6944 | Train Acc 52.3984 | Valid Acc 49.7492
2026-07-15 18:09:55 | TestSub: S8 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6911 | Valid Loss 0.6942 | Train Acc 52.4948 | Valid Acc 49.8071
2026-07-15 18:11:57 | TestSub: S8 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6911 | Valid Loss 0.6936 | Train Acc 52.4423 | Valid Acc 50.1215
2026-07-15 18:13:57 | TestSub: S8 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6938 | Train Acc 52.5762 | Valid Acc 50.1022
2026-07-15 18:15:58 | TestSub: S8 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6910 | Valid Loss 0.6937 | Train Acc 52.4273 | Valid Acc 50.2797
