2026-07-15 16:33:33 | Logging started: ./writer/Subject_independent_AAD/AVEDav/0.1s/result//Train0.1s_sub7.log
2026-07-15 16:35:29 | TestSub: S7 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6935 | Valid Loss 0.6936 | Train Acc 50.1646 | Valid Acc 49.3152
2026-07-15 16:37:08 | TestSub: S7 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6931 | Valid Loss 0.6933 | Train Acc 50.4386 | Valid Acc 49.6258
2026-07-15 16:38:52 | TestSub: S7 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6929 | Valid Loss 0.6932 | Train Acc 50.7628 | Valid Acc 50.3299
2026-07-15 16:40:40 | TestSub: S7 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6927 | Valid Loss 0.6932 | Train Acc 51.2263 | Valid Acc 50.4032
2026-07-15 16:42:27 | TestSub: S7 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6924 | Valid Loss 0.6928 | Train Acc 51.4637 | Valid Acc 51.4892
2026-07-15 16:44:12 | TestSub: S7 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6923 | Valid Loss 0.6923 | Train Acc 51.5741 | Valid Acc 51.6049
2026-07-15 16:45:52 | TestSub: S7 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6922 | Valid Loss 0.6921 | Train Acc 51.7425 | Valid Acc 52.0177
2026-07-15 16:47:35 | TestSub: S7 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6921 | Valid Loss 0.6923 | Train Acc 51.8432 | Valid Acc 51.4545
2026-07-15 16:49:15 | TestSub: S7 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6920 | Valid Loss 0.6929 | Train Acc 51.9268 | Valid Acc 51.2828
2026-07-15 16:50:53 | TestSub: S7 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6919 | Valid Loss 0.6923 | Train Acc 51.9448 | Valid Acc 51.8924
2026-07-15 16:52:31 | TestSub: S7 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6918 | Valid Loss 0.6927 | Train Acc 51.9739 | Valid Acc 51.3696
2026-07-15 16:54:09 | TestSub: S7 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6918 | Valid Loss 0.6930 | Train Acc 51.9998 | Valid Acc 51.0938
2026-07-15 16:55:47 | TestSub: S7 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6917 | Valid Loss 0.6931 | Train Acc 52.0982 | Valid Acc 51.0918
2026-07-15 16:57:25 | TestSub: S7 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6916 | Valid Loss 0.6926 | Train Acc 52.2505 | Valid Acc 51.6397
