2026-07-15 10:46:50 | Logging started: ./writer/Subject_independent_AAD/DTU/3.0s/result//Train3.0s_sub6.log
2026-07-15 10:47:26 | TestSub: S6 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6890 | Valid Loss 0.6939 | Train Acc 53.3865 | Valid Acc 54.5759
2026-07-15 10:47:35 | TestSub: S6 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6536 | Valid Loss 0.7187 | Train Acc 60.8394 | Valid Acc 54.3527
2026-07-15 10:47:45 | TestSub: S6 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6354 | Valid Loss 0.7876 | Train Acc 62.6177 | Valid Acc 53.7946
2026-07-15 10:47:54 | TestSub: S6 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6247 | Valid Loss 0.8811 | Train Acc 64.1671 | Valid Acc 54.0179
2026-07-15 10:48:04 | TestSub: S6 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6153 | Valid Loss 0.8738 | Train Acc 65.4616 | Valid Acc 54.3527
2026-07-15 10:48:13 | TestSub: S6 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6088 | Valid Loss 0.8661 | Train Acc 65.9650 | Valid Acc 54.0179
2026-07-15 10:48:23 | TestSub: S6 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6029 | Valid Loss 0.8541 | Train Acc 66.2003 | Valid Acc 54.5759
2026-07-15 10:48:32 | TestSub: S6 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5951 | Valid Loss 0.9224 | Train Acc 67.3117 | Valid Acc 54.1295
2026-07-15 10:48:42 | TestSub: S6 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5909 | Valid Loss 0.9792 | Train Acc 67.1613 | Valid Acc 54.0179
2026-07-15 10:48:52 | TestSub: S6 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5896 | Valid Loss 0.9081 | Train Acc 67.8413 | Valid Acc 53.7946
2026-07-15 10:49:01 | TestSub: S6 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5835 | Valid Loss 0.8199 | Train Acc 68.0112 | Valid Acc 53.4598
2026-07-15 10:49:11 | TestSub: S6 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5771 | Valid Loss 0.9172 | Train Acc 68.9069 | Valid Acc 53.9062
2026-07-15 10:49:20 | TestSub: S6 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5710 | Valid Loss 0.9580 | Train Acc 69.2861 | Valid Acc 54.0179
2026-07-15 10:49:30 | TestSub: S6 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5708 | Valid Loss 1.0481 | Train Acc 69.0638 | Valid Acc 53.9062
2026-07-15 10:49:39 | TestSub: S6 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5686 | Valid Loss 0.9991 | Train Acc 69.6587 | Valid Acc 54.1295
2026-07-15 10:49:49 | TestSub: S6 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5591 | Valid Loss 0.9913 | Train Acc 70.2014 | Valid Acc 54.4643
2026-07-15 10:49:58 | TestSub: S6 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5621 | Valid Loss 0.9728 | Train Acc 69.9529 | Valid Acc 54.1295
2026-07-15 10:50:08 | TestSub: S6 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5591 | Valid Loss 1.0983 | Train Acc 69.9464 | Valid Acc 54.1295
2026-07-15 10:50:17 | TestSub: S6 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5499 | Valid Loss 0.9557 | Train Acc 70.9663 | Valid Acc 53.6830
2026-07-15 10:50:27 | TestSub: S6 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5443 | Valid Loss 1.1082 | Train Acc 71.4631 | Valid Acc 54.2411
2026-07-15 10:50:36 | TestSub: S6 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5468 | Valid Loss 1.1456 | Train Acc 71.1297 | Valid Acc 54.0179
2026-07-15 10:50:46 | TestSub: S6 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5402 | Valid Loss 0.9686 | Train Acc 71.6135 | Valid Acc 54.6875
2026-07-15 10:50:55 | TestSub: S6 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5420 | Valid Loss 1.1556 | Train Acc 71.1493 | Valid Acc 54.0179
2026-07-15 10:51:05 | TestSub: S6 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5373 | Valid Loss 1.1704 | Train Acc 72.0384 | Valid Acc 54.3527
2026-07-15 10:51:14 | TestSub: S6 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5360 | Valid Loss 1.3080 | Train Acc 72.1430 | Valid Acc 54.1295
2026-07-15 10:51:24 | TestSub: S6 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5376 | Valid Loss 1.1001 | Train Acc 71.7835 | Valid Acc 54.0179
2026-07-15 10:51:33 | TestSub: S6 | Epoch 27/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5295 | Valid Loss 1.0923 | Train Acc 72.5026 | Valid Acc 54.0179
2026-07-15 10:51:43 | TestSub: S6 | Epoch 28/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5288 | Valid Loss 1.2737 | Train Acc 72.3653 | Valid Acc 53.9062
2026-07-15 10:51:53 | TestSub: S6 | Epoch 29/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5251 | Valid Loss 1.2205 | Train Acc 72.7903 | Valid Acc 54.2411
2026-07-15 10:52:02 | TestSub: S6 | Epoch 30/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5234 | Valid Loss 1.4440 | Train Acc 72.9733 | Valid Acc 54.1295
2026-07-15 10:52:12 | TestSub: S6 | Epoch 31/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5227 | Valid Loss 1.1469 | Train Acc 73.2479 | Valid Acc 54.1295
2026-07-15 10:52:21 | TestSub: S6 | Epoch 32/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5241 | Valid Loss 1.1573 | Train Acc 72.6857 | Valid Acc 54.6875
2026-07-15 10:52:31 | TestSub: S6 | Epoch 33/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5201 | Valid Loss 1.2028 | Train Acc 72.8033 | Valid Acc 54.1295
2026-07-15 10:52:40 | TestSub: S6 | Epoch 34/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5203 | Valid Loss 1.2330 | Train Acc 72.9799 | Valid Acc 54.3527
2026-07-15 10:52:50 | TestSub: S6 | Epoch 35/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5153 | Valid Loss 1.1259 | Train Acc 73.5290 | Valid Acc 54.1295
2026-07-15 10:52:59 | TestSub: S6 | Epoch 36/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5128 | Valid Loss 1.1400 | Train Acc 73.7905 | Valid Acc 54.5759
2026-07-15 10:53:09 | TestSub: S6 | Epoch 37/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5085 | Valid Loss 1.3508 | Train Acc 73.9474 | Valid Acc 54.3527
2026-07-15 10:53:18 | TestSub: S6 | Epoch 38/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5122 | Valid Loss 1.1503 | Train Acc 73.2871 | Valid Acc 54.4643
2026-07-15 10:53:28 | TestSub: S6 | Epoch 39/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5103 | Valid Loss 1.3946 | Train Acc 74.0194 | Valid Acc 53.9062
2026-07-15 10:53:37 | TestSub: S6 | Epoch 40/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5087 | Valid Loss 1.3084 | Train Acc 74.2024 | Valid Acc 53.7946
2026-07-15 10:53:47 | TestSub: S6 | Epoch 41/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5045 | Valid Loss 1.0893 | Train Acc 74.3593 | Valid Acc 54.2411
2026-07-15 10:53:57 | TestSub: S6 | Epoch 42/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5027 | Valid Loss 1.1632 | Train Acc 74.7189 | Valid Acc 54.3527
2026-07-15 10:54:06 | TestSub: S6 | Epoch 43/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4984 | Valid Loss 1.1348 | Train Acc 74.7712 | Valid Acc 54.1295
2026-07-15 10:54:06 | --------------------------------------------------
2026-07-15 10:54:06 | Test_Subject :S6 | Best epoch:22 | Test Loss:0.9686 | Savemodel Acc 54.6875
2026-07-15 10:54:06 | --------------------------------------------------
2026-07-15 10:54:06 | Best epoch: 22 | Test acc: 54.6875
