2026-07-15 12:02:41 | Logging started: ./writer/Subject_independent_AAD/DTU/3.0s/result//Train3.0s_sub16.log
2026-07-15 12:03:16 | TestSub: S16 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6948 | Valid Loss 0.6955 | Train Acc 54.4848 | Valid Acc 52.5670
2026-07-15 12:03:26 | TestSub: S16 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6551 | Valid Loss 0.7174 | Train Acc 60.3230 | Valid Acc 51.7857
2026-07-15 12:03:35 | TestSub: S16 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6403 | Valid Loss 0.7124 | Train Acc 62.6373 | Valid Acc 51.5625
2026-07-15 12:03:45 | TestSub: S16 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6293 | Valid Loss 0.7168 | Train Acc 63.9252 | Valid Acc 50.7812
2026-07-15 12:03:54 | TestSub: S16 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6215 | Valid Loss 0.7036 | Train Acc 64.3436 | Valid Acc 50.6696
2026-07-15 12:04:04 | TestSub: S16 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6131 | Valid Loss 0.7057 | Train Acc 65.6185 | Valid Acc 52.6786
2026-07-15 12:04:13 | TestSub: S16 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6057 | Valid Loss 0.7550 | Train Acc 66.3180 | Valid Acc 49.7768
2026-07-15 12:04:23 | TestSub: S16 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5997 | Valid Loss 0.7094 | Train Acc 66.9456 | Valid Acc 52.7902
2026-07-15 12:04:32 | TestSub: S16 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5953 | Valid Loss 0.7266 | Train Acc 66.6449 | Valid Acc 53.2366
2026-07-15 12:04:42 | TestSub: S16 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5874 | Valid Loss 0.7321 | Train Acc 68.0112 | Valid Acc 51.0045
2026-07-15 12:04:51 | TestSub: S16 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5837 | Valid Loss 0.7193 | Train Acc 68.1878 | Valid Acc 52.1205
2026-07-15 12:05:01 | TestSub: S16 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5819 | Valid Loss 0.7050 | Train Acc 68.4297 | Valid Acc 54.3527
2026-07-15 12:05:10 | TestSub: S16 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5755 | Valid Loss 0.7301 | Train Acc 68.7173 | Valid Acc 52.4554
2026-07-15 12:05:21 | TestSub: S16 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5702 | Valid Loss 0.7282 | Train Acc 69.0507 | Valid Acc 53.1250
2026-07-15 12:05:30 | TestSub: S16 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5695 | Valid Loss 0.7117 | Train Acc 68.9461 | Valid Acc 54.5759
2026-07-15 12:05:40 | TestSub: S16 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5629 | Valid Loss 0.7372 | Train Acc 69.7633 | Valid Acc 51.6741
2026-07-15 12:05:50 | TestSub: S16 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5632 | Valid Loss 0.7214 | Train Acc 69.8549 | Valid Acc 52.0089
2026-07-15 12:05:59 | TestSub: S16 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5587 | Valid Loss 0.7251 | Train Acc 70.3648 | Valid Acc 52.7902
2026-07-15 12:06:09 | TestSub: S16 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5562 | Valid Loss 0.7171 | Train Acc 70.9467 | Valid Acc 53.7946
2026-07-15 12:06:19 | TestSub: S16 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5493 | Valid Loss 0.7300 | Train Acc 70.8682 | Valid Acc 54.1295
2026-07-15 12:06:28 | TestSub: S16 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5472 | Valid Loss 0.7154 | Train Acc 70.8878 | Valid Acc 53.6830
2026-07-15 12:06:38 | TestSub: S16 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5508 | Valid Loss 0.7126 | Train Acc 71.2082 | Valid Acc 55.5804
2026-07-15 12:06:48 | TestSub: S16 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5424 | Valid Loss 0.7184 | Train Acc 72.1692 | Valid Acc 55.6920
2026-07-15 12:06:58 | TestSub: S16 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5465 | Valid Loss 0.7239 | Train Acc 71.3781 | Valid Acc 54.4643
2026-07-15 12:07:07 | TestSub: S16 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5417 | Valid Loss 0.7132 | Train Acc 71.8815 | Valid Acc 55.2455
2026-07-15 12:07:17 | TestSub: S16 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5412 | Valid Loss 0.7201 | Train Acc 71.9600 | Valid Acc 54.6875
