2026-07-15 23:44:58 | Logging started: ./writer/Subject_independent_AAD/AVEDao/3.0s/result//Train3.0s_sub7.log
2026-07-15 23:45:12 | TestSub: S7 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6955 | Valid Loss 0.6951 | Train Acc 51.1181 | Valid Acc 47.6250
2026-07-15 23:45:17 | TestSub: S7 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6919 | Valid Loss 0.6947 | Train Acc 52.6389 | Valid Acc 48.4375
2026-07-15 23:45:22 | TestSub: S7 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6880 | Valid Loss 0.6935 | Train Acc 54.2014 | Valid Acc 50.8750
2026-07-15 23:45:27 | TestSub: S7 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6844 | Valid Loss 0.6906 | Train Acc 55.8403 | Valid Acc 53.0000
2026-07-15 23:45:32 | TestSub: S7 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6801 | Valid Loss 0.6907 | Train Acc 56.7431 | Valid Acc 52.6875
2026-07-15 23:45:37 | TestSub: S7 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6761 | Valid Loss 0.6880 | Train Acc 57.6458 | Valid Acc 54.0000
2026-07-15 23:45:43 | TestSub: S7 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6726 | Valid Loss 0.6891 | Train Acc 58.6042 | Valid Acc 54.6875
2026-07-15 23:45:48 | TestSub: S7 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6687 | Valid Loss 0.6878 | Train Acc 59.0694 | Valid Acc 53.3125
2026-07-15 23:45:53 | TestSub: S7 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6644 | Valid Loss 0.6926 | Train Acc 60.0486 | Valid Acc 55.4375
2026-07-15 23:45:58 | TestSub: S7 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6634 | Valid Loss 0.6881 | Train Acc 60.0139 | Valid Acc 53.5625
2026-07-15 23:46:03 | TestSub: S7 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6595 | Valid Loss 0.6913 | Train Acc 60.2778 | Valid Acc 53.3750
2026-07-15 23:46:08 | TestSub: S7 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6541 | Valid Loss 0.6892 | Train Acc 61.7431 | Valid Acc 53.1250
2026-07-15 23:46:13 | TestSub: S7 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6505 | Valid Loss 0.6909 | Train Acc 62.5625 | Valid Acc 54.8750
2026-07-15 23:46:18 | TestSub: S7 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6507 | Valid Loss 0.7038 | Train Acc 62.0139 | Valid Acc 52.3125
2026-07-15 23:46:23 | TestSub: S7 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6491 | Valid Loss 0.6961 | Train Acc 62.4583 | Valid Acc 54.5625
2026-07-15 23:46:28 | TestSub: S7 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6418 | Valid Loss 0.6912 | Train Acc 63.1736 | Valid Acc 54.0625
2026-07-15 23:46:33 | TestSub: S7 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6422 | Valid Loss 0.6896 | Train Acc 62.9861 | Valid Acc 55.1875
2026-07-15 23:46:38 | TestSub: S7 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6385 | Valid Loss 0.6913 | Train Acc 63.5208 | Valid Acc 54.6875
2026-07-15 23:46:43 | TestSub: S7 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6349 | Valid Loss 0.6925 | Train Acc 63.5694 | Valid Acc 54.4375
2026-07-15 23:46:48 | TestSub: S7 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6364 | Valid Loss 0.6860 | Train Acc 63.8264 | Valid Acc 54.4375
2026-07-15 23:46:53 | TestSub: S7 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6331 | Valid Loss 0.6852 | Train Acc 64.2083 | Valid Acc 55.2500
2026-07-15 23:46:58 | TestSub: S7 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6318 | Valid Loss 0.6870 | Train Acc 64.5069 | Valid Acc 56.8750
2026-07-15 23:47:04 | TestSub: S7 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6309 | Valid Loss 0.6906 | Train Acc 63.9722 | Valid Acc 55.5000
