2026-07-15 23:55:20 | Logging started: ./writer/Subject_independent_AAD/AVEDao/3.0s/result//Train3.0s_sub9.log
2026-07-15 23:55:34 | TestSub: S9 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6988 | Valid Loss 0.6922 | Train Acc 51.2222 | Valid Acc 54.0000
2026-07-15 23:55:39 | TestSub: S9 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6908 | Valid Loss 0.6861 | Train Acc 52.9028 | Valid Acc 55.0000
2026-07-15 23:55:44 | TestSub: S9 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6868 | Valid Loss 0.6872 | Train Acc 54.6181 | Valid Acc 54.5000
2026-07-15 23:55:49 | TestSub: S9 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6826 | Valid Loss 0.6941 | Train Acc 55.8750 | Valid Acc 51.7500
2026-07-15 23:55:54 | TestSub: S9 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6811 | Valid Loss 0.6913 | Train Acc 56.2847 | Valid Acc 52.6250
2026-07-15 23:55:59 | TestSub: S9 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6791 | Valid Loss 0.6904 | Train Acc 57.0208 | Valid Acc 52.5625
2026-07-15 23:56:04 | TestSub: S9 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6743 | Valid Loss 0.6881 | Train Acc 57.9306 | Valid Acc 54.7500
2026-07-15 23:56:09 | TestSub: S9 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6704 | Valid Loss 0.6877 | Train Acc 58.7292 | Valid Acc 53.5000
2026-07-15 23:56:14 | TestSub: S9 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6681 | Valid Loss 0.6876 | Train Acc 58.8472 | Valid Acc 54.9375
2026-07-15 23:56:19 | TestSub: S9 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6654 | Valid Loss 0.6830 | Train Acc 59.5833 | Valid Acc 56.4375
2026-07-15 23:56:24 | TestSub: S9 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6626 | Valid Loss 0.7065 | Train Acc 60.0486 | Valid Acc 47.3125
2026-07-15 23:56:29 | TestSub: S9 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6557 | Valid Loss 0.6982 | Train Acc 61.7500 | Valid Acc 52.1875
2026-07-15 23:56:34 | TestSub: S9 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6574 | Valid Loss 0.6968 | Train Acc 60.7361 | Valid Acc 50.3125
2026-07-15 23:56:39 | TestSub: S9 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6519 | Valid Loss 0.6801 | Train Acc 61.5347 | Valid Acc 55.8125
2026-07-15 23:56:44 | TestSub: S9 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6525 | Valid Loss 0.6836 | Train Acc 61.2639 | Valid Acc 56.1250
2026-07-15 23:56:49 | TestSub: S9 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6494 | Valid Loss 0.6791 | Train Acc 61.9861 | Valid Acc 56.8125
2026-07-15 23:56:56 | TestSub: S9 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6454 | Valid Loss 0.6815 | Train Acc 62.1944 | Valid Acc 56.3750
2026-07-15 23:57:02 | TestSub: S9 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6436 | Valid Loss 0.6892 | Train Acc 62.8889 | Valid Acc 54.8750
2026-07-15 23:57:07 | TestSub: S9 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6432 | Valid Loss 0.6833 | Train Acc 63.2500 | Valid Acc 56.9375
2026-07-15 23:57:12 | TestSub: S9 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6380 | Valid Loss 0.6897 | Train Acc 63.9444 | Valid Acc 55.5000
2026-07-15 23:57:17 | TestSub: S9 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6370 | Valid Loss 0.6772 | Train Acc 63.5972 | Valid Acc 57.1250
2026-07-15 23:57:24 | TestSub: S9 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6383 | Valid Loss 0.6802 | Train Acc 63.4792 | Valid Acc 56.6875
2026-07-15 23:57:29 | TestSub: S9 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6336 | Valid Loss 0.6877 | Train Acc 64.2361 | Valid Acc 56.5000
2026-07-15 23:57:34 | TestSub: S9 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6349 | Valid Loss 0.6788 | Train Acc 63.9028 | Valid Acc 57.5625
2026-07-15 23:57:39 | TestSub: S9 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6322 | Valid Loss 0.6859 | Train Acc 64.2917 | Valid Acc 56.0000
2026-07-15 23:57:44 | TestSub: S9 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6289 | Valid Loss 0.6787 | Train Acc 64.1528 | Valid Acc 57.1250
2026-07-15 23:57:49 | TestSub: S9 | Epoch 27/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6293 | Valid Loss 0.6810 | Train Acc 64.6319 | Valid Acc 57.8750
2026-07-15 23:57:54 | TestSub: S9 | Epoch 28/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6283 | Valid Loss 0.6868 | Train Acc 64.6458 | Valid Acc 55.6250
2026-07-15 23:57:59 | TestSub: S9 | Epoch 29/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6289 | Valid Loss 0.6787 | Train Acc 64.7014 | Valid Acc 58.2500
2026-07-15 23:58:04 | TestSub: S9 | Epoch 30/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6246 | Valid Loss 0.6855 | Train Acc 64.8056 | Valid Acc 58.6250
2026-07-15 23:58:09 | TestSub: S9 | Epoch 31/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6268 | Valid Loss 0.6865 | Train Acc 65.3125 | Valid Acc 58.1250
2026-07-15 23:58:14 | TestSub: S9 | Epoch 32/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6258 | Valid Loss 0.6925 | Train Acc 65.4444 | Valid Acc 57.4375
2026-07-15 23:58:19 | TestSub: S9 | Epoch 33/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6218 | Valid Loss 0.7014 | Train Acc 65.6042 | Valid Acc 54.8750
2026-07-15 23:58:24 | TestSub: S9 | Epoch 34/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6208 | Valid Loss 0.6789 | Train Acc 65.5347 | Valid Acc 58.5000
2026-07-15 23:58:29 | TestSub: S9 | Epoch 35/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6205 | Valid Loss 0.6806 | Train Acc 65.2917 | Valid Acc 58.0000
2026-07-15 23:58:34 | TestSub: S9 | Epoch 36/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6168 | Valid Loss 0.6805 | Train Acc 66.0694 | Valid Acc 57.1250
2026-07-15 23:58:39 | TestSub: S9 | Epoch 37/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6178 | Valid Loss 0.6823 | Train Acc 65.8056 | Valid Acc 58.2500
2026-07-15 23:58:44 | TestSub: S9 | Epoch 38/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6156 | Valid Loss 0.6783 | Train Acc 65.9931 | Valid Acc 58.9375
2026-07-15 23:58:49 | TestSub: S9 | Epoch 39/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6185 | Valid Loss 0.6964 | Train Acc 65.7014 | Valid Acc 55.4375
2026-07-15 23:58:54 | TestSub: S9 | Epoch 40/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6164 | Valid Loss 0.6878 | Train Acc 66.1597 | Valid Acc 57.4375
2026-07-15 23:58:59 | TestSub: S9 | Epoch 41/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6191 | Valid Loss 0.6719 | Train Acc 65.1111 | Valid Acc 59.4375
2026-07-15 23:59:04 | TestSub: S9 | Epoch 42/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6096 | Valid Loss 0.6890 | Train Acc 66.7639 | Valid Acc 56.6250
2026-07-15 23:59:09 | TestSub: S9 | Epoch 43/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6127 | Valid Loss 0.6782 | Train Acc 66.9583 | Valid Acc 59.6250
