2026-07-16 00:24:15 | Logging started: ./writer/Subject_independent_AAD/AVEDao/1.0s/result//Train1.0s_sub8.log
2026-07-16 00:24:35 | TestSub: S8 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6954 | Valid Loss 0.6961 | Train Acc 50.6488 | Valid Acc 47.4752
2026-07-16 00:24:44 | TestSub: S8 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6917 | Valid Loss 0.6986 | Train Acc 51.9557 | Valid Acc 46.8336
2026-07-16 00:24:54 | TestSub: S8 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6890 | Valid Loss 0.7010 | Train Acc 53.6340 | Valid Acc 47.6614
2026-07-16 00:25:04 | TestSub: S8 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6856 | Valid Loss 0.7004 | Train Acc 55.0899 | Valid Acc 47.9098
2026-07-16 00:25:16 | TestSub: S8 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6828 | Valid Loss 0.6989 | Train Acc 55.9290 | Valid Acc 48.9445
2026-07-16 00:25:27 | TestSub: S8 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6815 | Valid Loss 0.6980 | Train Acc 56.4036 | Valid Acc 49.1308
2026-07-16 00:25:36 | TestSub: S8 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6794 | Valid Loss 0.6998 | Train Acc 56.8988 | Valid Acc 49.0687
2026-07-16 00:25:47 | TestSub: S8 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6745 | Valid Loss 0.7069 | Train Acc 57.6944 | Valid Acc 48.2616
2026-07-16 00:25:57 | TestSub: S8 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6722 | Valid Loss 0.7031 | Train Acc 58.5886 | Valid Acc 49.5654
2026-07-16 00:26:07 | TestSub: S8 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6709 | Valid Loss 0.7051 | Train Acc 58.5267 | Valid Acc 48.9445
2026-07-16 00:26:18 | TestSub: S8 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6689 | Valid Loss 0.7099 | Train Acc 59.0380 | Valid Acc 49.8344
2026-07-16 00:26:29 | TestSub: S8 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6679 | Valid Loss 0.7038 | Train Acc 59.0563 | Valid Acc 50.3518
2026-07-16 00:26:40 | TestSub: S8 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6673 | Valid Loss 0.7064 | Train Acc 59.1320 | Valid Acc 51.2624
2026-07-16 00:26:51 | TestSub: S8 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6660 | Valid Loss 0.7010 | Train Acc 59.1641 | Valid Acc 50.3725
2026-07-16 00:27:02 | TestSub: S8 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6660 | Valid Loss 0.7086 | Train Acc 59.2764 | Valid Acc 50.8071
