2026-07-15 05:08:16 | Logging started: ./writer/Subject_independent_AAD/KUL/5.0s/result//Train5.0s_sub3.log
2026-07-15 05:10:05 | TestSub: S3 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6195 | Valid Loss 0.7719 | Train Acc 65.4930 | Valid Acc 56.9196
2026-07-15 05:10:34 | TestSub: S3 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5517 | Valid Loss 0.7423 | Train Acc 71.9227 | Valid Acc 56.6406
2026-07-15 05:11:52 | TestSub: S3 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5199 | Valid Loss 0.7463 | Train Acc 74.1821 | Valid Acc 56.1942
2026-07-15 05:12:37 | TestSub: S3 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5019 | Valid Loss 0.8786 | Train Acc 75.3191 | Valid Acc 56.8080
2026-07-15 05:13:11 | TestSub: S3 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4878 | Valid Loss 0.7187 | Train Acc 76.0270 | Valid Acc 56.5290
2026-07-15 05:13:53 | TestSub: S3 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4729 | Valid Loss 0.7423 | Train Acc 77.0687 | Valid Acc 58.5379
2026-07-15 05:14:23 | TestSub: S3 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4575 | Valid Loss 0.7584 | Train Acc 77.7839 | Valid Acc 59.6540
2026-07-15 05:14:52 | TestSub: S3 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4457 | Valid Loss 0.7560 | Train Acc 78.8036 | Valid Acc 59.8772
2026-07-15 05:15:24 | TestSub: S3 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4367 | Valid Loss 0.7319 | Train Acc 79.0053 | Valid Acc 60.2121
2026-07-15 05:15:55 | TestSub: S3 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4342 | Valid Loss 0.7211 | Train Acc 79.2437 | Valid Acc 60.8259
2026-07-15 05:16:24 | TestSub: S3 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4250 | Valid Loss 0.7200 | Train Acc 79.8562 | Valid Acc 61.3839
2026-07-15 05:16:54 | TestSub: S3 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4158 | Valid Loss 0.7949 | Train Acc 80.3697 | Valid Acc 57.4777
2026-07-15 05:17:33 | TestSub: S3 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4123 | Valid Loss 0.7510 | Train Acc 80.5238 | Valid Acc 63.2254
2026-07-15 05:18:13 | TestSub: S3 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4065 | Valid Loss 0.8174 | Train Acc 80.7732 | Valid Acc 56.9196
2026-07-15 05:18:50 | TestSub: S3 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4013 | Valid Loss 0.8552 | Train Acc 81.1876 | Valid Acc 59.1518
2026-07-15 05:19:31 | TestSub: S3 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3989 | Valid Loss 0.7411 | Train Acc 81.6131 | Valid Acc 63.5045
