2026-07-19 09:28:11 | Logging started: ./writer/Subject_independent_AAD/KUL/0.1s/result//Train0.1s_sub10.log
2026-07-19 09:35:58 | TestSub: S10 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5846 | Valid Loss 0.6355 | Train Acc 69.3419 | Valid Acc 66.0703
2026-07-19 09:41:54 | TestSub: S10 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5484 | Valid Loss 0.6409 | Train Acc 71.9627 | Valid Acc 66.0459
2026-07-19 09:47:49 | TestSub: S10 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5349 | Valid Loss 0.6374 | Train Acc 72.9216 | Valid Acc 66.0571
2026-07-19 09:54:02 | TestSub: S10 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5274 | Valid Loss 0.6326 | Train Acc 73.5333 | Valid Acc 65.8339
2026-07-19 10:00:14 | TestSub: S10 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5228 | Valid Loss 0.6338 | Train Acc 73.8259 | Valid Acc 65.6534
2026-07-19 10:05:47 | TestSub: S10 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5185 | Valid Loss 0.6362 | Train Acc 74.1288 | Valid Acc 65.8360
2026-07-19 10:11:23 | TestSub: S10 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5159 | Valid Loss 0.6375 | Train Acc 74.3645 | Valid Acc 66.3056
2026-07-19 10:17:18 | TestSub: S10 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5135 | Valid Loss 0.6369 | Train Acc 74.5282 | Valid Acc 66.5490
2026-07-19 10:23:15 | TestSub: S10 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5113 | Valid Loss 0.6392 | Train Acc 74.6680 | Valid Acc 66.4506
2026-07-19 10:29:10 | TestSub: S10 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5099 | Valid Loss 0.6449 | Train Acc 74.7443 | Valid Acc 66.3157
2026-07-19 10:35:08 | TestSub: S10 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5076 | Valid Loss 0.6420 | Train Acc 74.9225 | Valid Acc 66.2549
2026-07-19 10:41:05 | TestSub: S10 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5063 | Valid Loss 0.6408 | Train Acc 74.9939 | Valid Acc 66.1058
2026-07-19 10:47:03 | TestSub: S10 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5053 | Valid Loss 0.6538 | Train Acc 75.0311 | Valid Acc 65.6625
2026-07-19 10:53:00 | TestSub: S10 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5045 | Valid Loss 0.6389 | Train Acc 75.1122 | Valid Acc 66.2397
2026-07-19 10:58:58 | TestSub: S10 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5037 | Valid Loss 0.6508 | Train Acc 75.1277 | Valid Acc 65.6250
2026-07-19 11:04:25 | TestSub: S10 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5033 | Valid Loss 0.6553 | Train Acc 75.1588 | Valid Acc 66.1605
2026-07-19 11:10:13 | TestSub: S10 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5024 | Valid Loss 0.6471 | Train Acc 75.1751 | Valid Acc 66.0490
2026-07-19 11:15:47 | TestSub: S10 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5040 | Valid Loss 0.6512 | Train Acc 75.0729 | Valid Acc 65.7031
2026-07-19 11:21:44 | TestSub: S10 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5076 | Valid Loss 0.6375 | Train Acc 74.8845 | Valid Acc 66.0835
2026-07-19 11:27:40 | TestSub: S10 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5044 | Valid Loss 0.6514 | Train Acc 75.0723 | Valid Acc 66.1321
2026-07-19 11:33:37 | TestSub: S10 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5032 | Valid Loss 0.6545 | Train Acc 75.1793 | Valid Acc 65.8421
2026-07-19 11:39:34 | TestSub: S10 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5021 | Valid Loss 0.6433 | Train Acc 75.2367 | Valid Acc 66.2457
2026-07-19 11:45:31 | TestSub: S10 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5021 | Valid Loss 0.6423 | Train Acc 75.2232 | Valid Acc 66.0216
