2026-07-15 08:37:07 | Logging started: ./writer/Subject_independent_AAD/KUL/10.0s/result//Train10.0s_sub10.log
2026-07-15 08:38:54 | TestSub: S10 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6434 | Valid Loss 0.6277 | Train Acc 62.7398 | Valid Acc 64.9306
2026-07-15 08:39:20 | TestSub: S10 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5651 | Valid Loss 0.6748 | Train Acc 70.2113 | Valid Acc 64.2361
2026-07-15 08:39:46 | TestSub: S10 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5286 | Valid Loss 0.6666 | Train Acc 73.0366 | Valid Acc 64.5833
2026-07-15 08:40:12 | TestSub: S10 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4983 | Valid Loss 0.7290 | Train Acc 75.0000 | Valid Acc 64.9306
2026-07-15 08:40:38 | TestSub: S10 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4808 | Valid Loss 0.7578 | Train Acc 76.7236 | Valid Acc 64.9306
2026-07-15 08:41:03 | TestSub: S10 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4692 | Valid Loss 0.7049 | Train Acc 77.1283 | Valid Acc 65.3935
2026-07-15 08:41:29 | TestSub: S10 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4570 | Valid Loss 0.7540 | Train Acc 77.5555 | Valid Acc 64.9306
2026-07-15 08:41:54 | TestSub: S10 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4409 | Valid Loss 0.7643 | Train Acc 78.7245 | Valid Acc 64.6991
2026-07-15 08:42:21 | TestSub: S10 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4342 | Valid Loss 0.7518 | Train Acc 79.3540 | Valid Acc 65.8565
2026-07-15 08:42:46 | TestSub: S10 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4291 | Valid Loss 0.7508 | Train Acc 79.7887 | Valid Acc 65.2778
2026-07-15 08:43:12 | TestSub: S10 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4231 | Valid Loss 0.8300 | Train Acc 79.8037 | Valid Acc 66.0880
2026-07-15 08:43:38 | TestSub: S10 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4133 | Valid Loss 0.7948 | Train Acc 80.6130 | Valid Acc 66.4352
2026-07-15 08:44:04 | TestSub: S10 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4061 | Valid Loss 0.8078 | Train Acc 80.5156 | Valid Acc 66.2037
