2026-07-15 06:45:20 | Logging started: ./writer/Subject_independent_AAD/KUL/2.0s/result//Train2.0s_sub7.log
2026-07-15 06:47:12 | TestSub: S7 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5974 | Valid Loss 0.5942 | Train Acc 68.0708 | Valid Acc 67.5481
2026-07-15 06:47:51 | TestSub: S7 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5446 | Valid Loss 0.5560 | Train Acc 72.5151 | Valid Acc 69.8864
2026-07-15 06:48:23 | TestSub: S7 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5151 | Valid Loss 0.6554 | Train Acc 74.2195 | Valid Acc 66.1932
2026-07-15 06:48:54 | TestSub: S7 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4968 | Valid Loss 0.6812 | Train Acc 75.4562 | Valid Acc 66.2150
2026-07-15 06:49:25 | TestSub: S7 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4833 | Valid Loss 0.6844 | Train Acc 76.3800 | Valid Acc 66.5428
2026-07-15 06:49:56 | TestSub: S7 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4723 | Valid Loss 0.7075 | Train Acc 77.1664 | Valid Acc 66.1932
2026-07-15 06:50:27 | TestSub: S7 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4633 | Valid Loss 0.7020 | Train Acc 77.5718 | Valid Acc 65.4283
2026-07-15 06:50:58 | TestSub: S7 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4544 | Valid Loss 0.7785 | Train Acc 78.2351 | Valid Acc 65.3846
2026-07-15 06:51:29 | TestSub: S7 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4474 | Valid Loss 0.7371 | Train Acc 78.5421 | Valid Acc 65.1879
2026-07-15 06:52:00 | TestSub: S7 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4411 | Valid Loss 0.7477 | Train Acc 79.0431 | Valid Acc 65.1224
2026-07-15 06:52:31 | TestSub: S7 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4364 | Valid Loss 0.6502 | Train Acc 79.3733 | Valid Acc 68.7063
2026-07-15 06:53:03 | TestSub: S7 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4313 | Valid Loss 0.7374 | Train Acc 79.6600 | Valid Acc 66.6084
2026-07-15 06:53:34 | TestSub: S7 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4277 | Valid Loss 0.7199 | Train Acc 79.7136 | Valid Acc 66.4554
2026-07-15 06:54:05 | TestSub: S7 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4251 | Valid Loss 0.8451 | Train Acc 79.8931 | Valid Acc 61.9318
2026-07-15 06:54:36 | TestSub: S7 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4186 | Valid Loss 0.6612 | Train Acc 80.2957 | Valid Acc 70.3453
2026-07-15 06:55:07 | TestSub: S7 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4168 | Valid Loss 0.7445 | Train Acc 80.2653 | Valid Acc 67.8322
2026-07-15 06:55:38 | TestSub: S7 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4148 | Valid Loss 0.6935 | Train Acc 80.5144 | Valid Acc 68.1600
2026-07-15 06:56:09 | TestSub: S7 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4079 | Valid Loss 0.7282 | Train Acc 80.9778 | Valid Acc 67.0673
2026-07-15 06:56:40 | TestSub: S7 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4072 | Valid Loss 0.8240 | Train Acc 81.0560 | Valid Acc 65.1224
2026-07-15 06:57:11 | TestSub: S7 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4059 | Valid Loss 0.7804 | Train Acc 81.1950 | Valid Acc 65.9528
2026-07-15 06:57:42 | TestSub: S7 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4017 | Valid Loss 0.7164 | Train Acc 81.4918 | Valid Acc 67.3733
2026-07-15 06:58:13 | TestSub: S7 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4008 | Valid Loss 0.7647 | Train Acc 81.3340 | Valid Acc 69.4274
2026-07-15 06:58:44 | TestSub: S7 | Epoch 23/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3988 | Valid Loss 0.7682 | Train Acc 81.4904 | Valid Acc 66.6958
2026-07-15 06:59:15 | TestSub: S7 | Epoch 24/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3964 | Valid Loss 0.8744 | Train Acc 81.7699 | Valid Acc 63.9860
2026-07-15 06:59:46 | TestSub: S7 | Epoch 25/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3940 | Valid Loss 0.6956 | Train Acc 81.8061 | Valid Acc 69.8427
2026-07-15 07:00:17 | TestSub: S7 | Epoch 26/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3934 | Valid Loss 0.7267 | Train Acc 81.9118 | Valid Acc 67.2858
2026-07-15 07:00:48 | TestSub: S7 | Epoch 27/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3903 | Valid Loss 0.7672 | Train Acc 82.0059 | Valid Acc 65.5594
2026-07-15 07:01:19 | TestSub: S7 | Epoch 28/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3834 | Valid Loss 0.6994 | Train Acc 82.3708 | Valid Acc 70.4327
2026-07-15 07:01:50 | TestSub: S7 | Epoch 29/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3781 | Valid Loss 0.9117 | Train Acc 82.6851 | Valid Acc 63.5708
2026-07-15 07:02:21 | TestSub: S7 | Epoch 30/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3725 | Valid Loss 0.7882 | Train Acc 83.0514 | Valid Acc 68.0944
2026-07-15 07:02:52 | TestSub: S7 | Epoch 31/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3646 | Valid Loss 0.7469 | Train Acc 83.5235 | Valid Acc 69.1652
2026-07-15 07:03:23 | TestSub: S7 | Epoch 32/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3548 | Valid Loss 0.8615 | Train Acc 84.0028 | Valid Acc 65.3191
2026-07-15 07:03:54 | TestSub: S7 | Epoch 33/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3420 | Valid Loss 0.7203 | Train Acc 84.7790 | Valid Acc 70.8698
2026-07-15 07:04:25 | TestSub: S7 | Epoch 34/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3331 | Valid Loss 0.7516 | Train Acc 85.2468 | Valid Acc 71.1320
2026-07-15 07:04:56 | TestSub: S7 | Epoch 35/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3234 | Valid Loss 0.8110 | Train Acc 85.9042 | Valid Acc 69.9301
2026-07-15 07:05:27 | TestSub: S7 | Epoch 36/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3167 | Valid Loss 0.6804 | Train Acc 86.2879 | Valid Acc 72.6180
2026-07-15 07:05:58 | TestSub: S7 | Epoch 37/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3069 | Valid Loss 0.7058 | Train Acc 86.7151 | Valid Acc 74.1477
2026-07-15 07:06:29 | TestSub: S7 | Epoch 38/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.3029 | Valid Loss 0.7602 | Train Acc 86.9048 | Valid Acc 72.3121
2026-07-15 07:07:00 | TestSub: S7 | Epoch 39/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2948 | Valid Loss 0.7199 | Train Acc 87.3624 | Valid Acc 73.8418
2026-07-15 07:07:31 | TestSub: S7 | Epoch 40/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2897 | Valid Loss 0.8585 | Train Acc 87.5449 | Valid Acc 74.9126
2026-07-15 07:08:02 | TestSub: S7 | Epoch 41/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2835 | Valid Loss 0.9002 | Train Acc 87.8099 | Valid Acc 72.7273
2026-07-15 07:08:33 | TestSub: S7 | Epoch 42/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2797 | Valid Loss 0.8277 | Train Acc 88.1125 | Valid Acc 73.4484
2026-07-15 07:09:04 | TestSub: S7 | Epoch 43/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2772 | Valid Loss 0.8441 | Train Acc 88.1444 | Valid Acc 74.3881
2026-07-15 07:09:36 | TestSub: S7 | Epoch 44/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2714 | Valid Loss 0.9632 | Train Acc 88.4528 | Valid Acc 75.0656
2026-07-15 07:10:07 | TestSub: S7 | Epoch 45/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2668 | Valid Loss 0.9033 | Train Acc 88.7280 | Valid Acc 73.0332
2026-07-15 07:10:38 | TestSub: S7 | Epoch 46/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.2638 | Valid Loss 0.9547 | Train Acc 88.8192 | Valid Acc 75.0219
