2026-07-15 05:58:38 | Logging started: ./writer/Subject_independent_AAD/KUL/2.0s/result//Train2.0s_sub6.log
2026-07-15 06:00:29 | TestSub: S6 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5969 | Valid Loss 0.8706 | Train Acc 67.9347 | Valid Acc 59.4187
2026-07-15 06:01:00 | TestSub: S6 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5383 | Valid Loss 0.9082 | Train Acc 72.6092 | Valid Acc 59.8339
2026-07-15 06:01:31 | TestSub: S6 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5099 | Valid Loss 0.9572 | Train Acc 74.4019 | Valid Acc 60.1836
2026-07-15 06:02:02 | TestSub: S6 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4968 | Valid Loss 1.0520 | Train Acc 75.2896 | Valid Acc 59.8995
2026-07-15 06:02:33 | TestSub: S6 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4853 | Valid Loss 1.0186 | Train Acc 76.1252 | Valid Acc 61.4729
2026-07-15 06:03:04 | TestSub: S6 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4758 | Valid Loss 0.9859 | Train Acc 76.6639 | Valid Acc 61.4510
2026-07-15 06:03:35 | TestSub: S6 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4651 | Valid Loss 1.0594 | Train Acc 77.1953 | Valid Acc 58.7631
2026-07-15 06:04:06 | TestSub: S6 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4578 | Valid Loss 1.1441 | Train Acc 77.7311 | Valid Acc 62.6748
2026-07-15 06:04:38 | TestSub: S6 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4531 | Valid Loss 1.3289 | Train Acc 77.9367 | Valid Acc 61.5166
2026-07-15 06:05:09 | TestSub: S6 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4446 | Valid Loss 1.3611 | Train Acc 78.6000 | Valid Acc 59.6591
2026-07-15 06:05:40 | TestSub: S6 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4405 | Valid Loss 1.4548 | Train Acc 78.7868 | Valid Acc 62.6093
2026-07-15 06:06:11 | TestSub: S6 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4381 | Valid Loss 1.5065 | Train Acc 78.9142 | Valid Acc 61.0358
2026-07-15 06:06:42 | TestSub: S6 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4338 | Valid Loss 1.5436 | Train Acc 79.2125 | Valid Acc 61.5166
2026-07-15 06:07:13 | TestSub: S6 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4300 | Valid Loss 1.5258 | Train Acc 79.4341 | Valid Acc 60.7299
2026-07-15 06:07:45 | TestSub: S6 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4269 | Valid Loss 1.7837 | Train Acc 79.7107 | Valid Acc 62.6311
2026-07-15 06:08:16 | TestSub: S6 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4244 | Valid Loss 1.8981 | Train Acc 79.8902 | Valid Acc 62.8934
2026-07-15 06:08:47 | TestSub: S6 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4205 | Valid Loss 1.8116 | Train Acc 80.0640 | Valid Acc 63.4615
2026-07-15 06:09:18 | TestSub: S6 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4181 | Valid Loss 1.7234 | Train Acc 80.2190 | Valid Acc 60.6425
2026-07-15 06:09:49 | TestSub: S6 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4189 | Valid Loss 1.7530 | Train Acc 80.1668 | Valid Acc 62.1503
2026-07-15 06:10:20 | TestSub: S6 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4136 | Valid Loss 1.9272 | Train Acc 80.3391 | Valid Acc 62.9371
2026-07-15 06:10:51 | TestSub: S6 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.4108 | Valid Loss 1.8486 | Train Acc 80.7243 | Valid Acc 63.3523
