2026-07-15 11:17:52 | Logging started: ./writer/Subject_independent_AAD/AVEDav/2.0s/result//Train2.0s_sub10.log
2026-07-15 11:18:07 | TestSub: S10 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6960 | Valid Loss 0.6954 | Train Acc 50.6443 | Valid Acc 47.7500
2026-07-15 11:18:25 | TestSub: S10 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6918 | Valid Loss 0.6951 | Train Acc 51.9974 | Valid Acc 49.7917
2026-07-15 11:18:31 | TestSub: S10 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6888 | Valid Loss 0.6962 | Train Acc 53.6911 | Valid Acc 49.7083
2026-07-15 11:18:37 | TestSub: S10 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6856 | Valid Loss 0.6986 | Train Acc 55.1362 | Valid Acc 47.5000
2026-07-15 11:18:43 | TestSub: S10 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6827 | Valid Loss 0.7004 | Train Acc 56.1119 | Valid Acc 47.0833
2026-07-15 11:18:50 | TestSub: S10 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6802 | Valid Loss 0.6997 | Train Acc 56.4939 | Valid Acc 48.3750
2026-07-15 11:18:56 | TestSub: S10 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6776 | Valid Loss 0.7027 | Train Acc 57.0830 | Valid Acc 47.2083
2026-07-15 11:19:02 | TestSub: S10 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6735 | Valid Loss 0.7024 | Train Acc 58.4545 | Valid Acc 47.8750
2026-07-15 11:19:08 | TestSub: S10 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6717 | Valid Loss 0.7040 | Train Acc 58.7077 | Valid Acc 47.5833
2026-07-15 11:19:14 | TestSub: S10 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6693 | Valid Loss 0.7011 | Train Acc 58.4821 | Valid Acc 49.2500
2026-07-15 11:19:20 | TestSub: S10 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6659 | Valid Loss 0.7027 | Train Acc 59.3336 | Valid Acc 48.6667
