2026-07-15 10:51:21 | Logging started: ./writer/Subject_independent_AAD/AVEDav/2.0s/result//Train2.0s_sub4.log
2026-07-15 10:51:36 | TestSub: S4 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6962 | Valid Loss 0.6950 | Train Acc 50.3636 | Valid Acc 47.3750
2026-07-15 10:51:42 | TestSub: S4 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6927 | Valid Loss 0.6956 | Train Acc 51.4267 | Valid Acc 48.4167
2026-07-15 10:51:48 | TestSub: S4 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6902 | Valid Loss 0.7016 | Train Acc 53.2907 | Valid Acc 46.6667
2026-07-15 10:51:54 | TestSub: S4 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6874 | Valid Loss 0.6983 | Train Acc 54.0777 | Valid Acc 47.9583
2026-07-15 10:52:00 | TestSub: S4 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6839 | Valid Loss 0.6968 | Train Acc 55.5504 | Valid Acc 49.6250
2026-07-15 10:52:06 | TestSub: S4 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6816 | Valid Loss 0.6995 | Train Acc 56.3513 | Valid Acc 49.9167
2026-07-15 10:52:12 | TestSub: S4 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6788 | Valid Loss 0.7035 | Train Acc 56.9127 | Valid Acc 48.5833
2026-07-15 10:52:18 | TestSub: S4 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6748 | Valid Loss 0.7236 | Train Acc 57.9575 | Valid Acc 44.3333
2026-07-15 10:52:24 | TestSub: S4 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6727 | Valid Loss 0.7105 | Train Acc 58.2980 | Valid Acc 47.7500
2026-07-15 10:52:30 | TestSub: S4 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6684 | Valid Loss 0.7104 | Train Acc 58.8779 | Valid Acc 48.3333
2026-07-15 10:52:36 | TestSub: S4 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6647 | Valid Loss 0.7087 | Train Acc 59.5131 | Valid Acc 48.7500
2026-07-15 10:52:41 | TestSub: S4 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6647 | Valid Loss 0.7294 | Train Acc 59.6281 | Valid Acc 46.3333
2026-07-15 10:52:47 | TestSub: S4 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6638 | Valid Loss 0.7166 | Train Acc 60.1298 | Valid Acc 48.8750
2026-07-15 10:52:53 | TestSub: S4 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6611 | Valid Loss 0.7188 | Train Acc 60.3645 | Valid Acc 48.5833
2026-07-15 10:52:59 | TestSub: S4 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6592 | Valid Loss 0.7122 | Train Acc 60.3875 | Valid Acc 49.5833
2026-07-15 10:53:05 | TestSub: S4 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6578 | Valid Loss 0.7223 | Train Acc 60.7603 | Valid Acc 48.7083
2026-07-15 10:53:11 | TestSub: S4 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6542 | Valid Loss 0.7146 | Train Acc 61.0687 | Valid Acc 48.5417
2026-07-15 10:53:17 | TestSub: S4 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6536 | Valid Loss 0.7104 | Train Acc 61.4875 | Valid Acc 50.0833
2026-07-15 10:53:23 | TestSub: S4 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6529 | Valid Loss 0.7105 | Train Acc 61.0733 | Valid Acc 49.7500
2026-07-15 10:53:29 | TestSub: S4 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6521 | Valid Loss 0.7139 | Train Acc 61.7636 | Valid Acc 49.2083
