2026-07-15 10:55:57 | Logging started: ./writer/Subject_independent_AAD/AVEDav/2.0s/result//Train2.0s_sub5.log
2026-07-15 10:56:12 | TestSub: S5 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6964 | Valid Loss 0.6949 | Train Acc 50.7042 | Valid Acc 48.9583
2026-07-15 10:56:18 | TestSub: S5 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6928 | Valid Loss 0.6968 | Train Acc 51.6661 | Valid Acc 46.6250
2026-07-15 10:56:24 | TestSub: S5 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6898 | Valid Loss 0.6957 | Train Acc 53.4932 | Valid Acc 47.7917
2026-07-15 10:56:30 | TestSub: S5 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6865 | Valid Loss 0.6958 | Train Acc 54.7634 | Valid Acc 49.5417
2026-07-15 10:56:36 | TestSub: S5 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6849 | Valid Loss 0.6965 | Train Acc 55.5136 | Valid Acc 47.8333
2026-07-15 10:56:42 | TestSub: S5 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6812 | Valid Loss 0.6988 | Train Acc 56.3052 | Valid Acc 47.5833
2026-07-15 10:56:48 | TestSub: S5 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6779 | Valid Loss 0.7008 | Train Acc 56.7563 | Valid Acc 48.9583
2026-07-15 10:56:54 | TestSub: S5 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6750 | Valid Loss 0.6997 | Train Acc 57.4696 | Valid Acc 48.5833
2026-07-15 10:57:00 | TestSub: S5 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6736 | Valid Loss 0.6962 | Train Acc 57.7780 | Valid Acc 50.1667
2026-07-15 10:57:06 | TestSub: S5 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6686 | Valid Loss 0.6979 | Train Acc 58.7261 | Valid Acc 50.4583
2026-07-15 10:57:12 | TestSub: S5 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6665 | Valid Loss 0.7030 | Train Acc 59.2231 | Valid Acc 49.9583
2026-07-15 10:57:18 | TestSub: S5 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6633 | Valid Loss 0.7076 | Train Acc 60.1712 | Valid Acc 49.0000
