2026-07-15 11:25:36 | Logging started: ./writer/Subject_independent_AAD/DTU/5.0s/result//Train5.0s_sub11.log
2026-07-15 11:26:13 | TestSub: S11 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6960 | Valid Loss 0.7010 | Train Acc 53.7697 | Valid Acc 43.1641
2026-07-15 11:26:26 | TestSub: S11 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6598 | Valid Loss 0.6937 | Train Acc 60.3912 | Valid Acc 60.3516
2026-07-15 11:26:38 | TestSub: S11 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6318 | Valid Loss 0.7403 | Train Acc 64.3357 | Valid Acc 43.5547
2026-07-15 11:26:49 | TestSub: S11 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6138 | Valid Loss 0.6972 | Train Acc 66.1058 | Valid Acc 61.1328
2026-07-15 11:27:00 | TestSub: S11 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6057 | Valid Loss 0.7203 | Train Acc 66.5319 | Valid Acc 48.4375
2026-07-15 11:27:10 | TestSub: S11 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5949 | Valid Loss 0.8527 | Train Acc 67.4825 | Valid Acc 38.8672
2026-07-15 11:27:20 | TestSub: S11 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5838 | Valid Loss 0.8024 | Train Acc 68.4768 | Valid Acc 39.2578
2026-07-15 11:27:32 | TestSub: S11 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5805 | Valid Loss 0.7350 | Train Acc 69.2308 | Valid Acc 46.6797
2026-07-15 11:27:41 | TestSub: S11 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5689 | Valid Loss 0.7557 | Train Acc 69.8208 | Valid Acc 47.8516
2026-07-15 11:27:52 | TestSub: S11 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5670 | Valid Loss 0.8060 | Train Acc 69.9847 | Valid Acc 42.7734
2026-07-15 11:28:02 | TestSub: S11 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5624 | Valid Loss 0.7526 | Train Acc 70.8807 | Valid Acc 64.0625
2026-07-15 11:28:11 | TestSub: S11 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5543 | Valid Loss 0.8289 | Train Acc 71.2085 | Valid Acc 43.9453
2026-07-15 11:28:20 | TestSub: S11 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5484 | Valid Loss 0.7897 | Train Acc 71.7657 | Valid Acc 64.8438
2026-07-15 11:28:30 | TestSub: S11 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5385 | Valid Loss 0.8151 | Train Acc 72.8584 | Valid Acc 51.5625
