2026-07-15 11:24:29 | Logging started: ./writer/Subject_independent_AAD/AVEDav/3.0s/result//Train3.0s_sub5.log
2026-07-15 11:24:43 | TestSub: S5 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6980 | Valid Loss 0.6938 | Train Acc 49.6458 | Valid Acc 50.5625
2026-07-15 11:24:48 | TestSub: S5 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6940 | Valid Loss 0.6993 | Train Acc 51.4306 | Valid Acc 46.9375
2026-07-15 11:24:53 | TestSub: S5 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6904 | Valid Loss 0.6961 | Train Acc 53.3125 | Valid Acc 47.8750
2026-07-15 11:24:58 | TestSub: S5 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6879 | Valid Loss 0.6959 | Train Acc 54.3472 | Valid Acc 48.0000
2026-07-15 11:25:03 | TestSub: S5 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6837 | Valid Loss 0.7052 | Train Acc 56.1319 | Valid Acc 45.0625
2026-07-15 11:25:08 | TestSub: S5 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6826 | Valid Loss 0.6997 | Train Acc 56.1528 | Valid Acc 48.0625
2026-07-15 11:25:13 | TestSub: S5 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6760 | Valid Loss 0.7080 | Train Acc 57.5625 | Valid Acc 46.0625
2026-07-15 11:25:18 | TestSub: S5 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6706 | Valid Loss 0.7058 | Train Acc 58.4514 | Valid Acc 47.5625
2026-07-15 11:25:23 | TestSub: S5 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6716 | Valid Loss 0.7048 | Train Acc 58.2778 | Valid Acc 48.6875
2026-07-15 11:25:28 | TestSub: S5 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6646 | Valid Loss 0.7096 | Train Acc 60.1597 | Valid Acc 47.6250
2026-07-15 11:25:33 | TestSub: S5 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6627 | Valid Loss 0.7105 | Train Acc 59.8472 | Valid Acc 48.5000
