2026-07-15 11:47:08 | Logging started: ./writer/Subject_independent_AAD/DTU/1.0s/result//Train1.0s_sub11.log
2026-07-15 11:47:51 | TestSub: S11 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6761 | Valid Loss 0.7174 | Train Acc 57.0688 | Valid Acc 45.9478
2026-07-15 11:48:05 | TestSub: S11 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6499 | Valid Loss 0.7452 | Train Acc 61.6572 | Valid Acc 48.1799
2026-07-15 11:48:19 | TestSub: S11 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6379 | Valid Loss 0.7761 | Train Acc 63.1606 | Valid Acc 46.4286
2026-07-15 11:48:33 | TestSub: S11 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6281 | Valid Loss 0.7789 | Train Acc 64.2457 | Valid Acc 54.3613
2026-07-15 11:48:46 | TestSub: S11 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6184 | Valid Loss 0.7829 | Train Acc 65.2647 | Valid Acc 54.0865
2026-07-15 11:49:00 | TestSub: S11 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6108 | Valid Loss 0.7543 | Train Acc 66.0834 | Valid Acc 60.4739
2026-07-15 11:49:15 | TestSub: S11 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6050 | Valid Loss 0.7350 | Train Acc 66.8682 | Valid Acc 61.2637
2026-07-15 11:49:29 | TestSub: S11 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6032 | Valid Loss 0.6892 | Train Acc 66.7681 | Valid Acc 62.0192
2026-07-15 11:49:43 | TestSub: S11 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5973 | Valid Loss 0.7190 | Train Acc 67.5068 | Valid Acc 62.5000
2026-07-15 11:49:57 | TestSub: S11 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5933 | Valid Loss 0.7074 | Train Acc 67.6229 | Valid Acc 61.4011
2026-07-15 11:50:10 | TestSub: S11 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5900 | Valid Loss 0.7771 | Train Acc 68.0734 | Valid Acc 55.0481
2026-07-15 11:50:24 | TestSub: S11 | Epoch 12/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5876 | Valid Loss 0.7383 | Train Acc 68.1374 | Valid Acc 58.7912
2026-07-15 11:50:38 | TestSub: S11 | Epoch 13/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5843 | Valid Loss 0.8127 | Train Acc 68.4757 | Valid Acc 45.8104
2026-07-15 11:50:51 | TestSub: S11 | Epoch 14/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5817 | Valid Loss 0.7654 | Train Acc 68.6619 | Valid Acc 58.4821
2026-07-15 11:51:05 | TestSub: S11 | Epoch 15/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5804 | Valid Loss 0.8393 | Train Acc 68.7420 | Valid Acc 45.7074
2026-07-15 11:51:19 | TestSub: S11 | Epoch 16/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5784 | Valid Loss 0.7567 | Train Acc 68.7520 | Valid Acc 49.5192
2026-07-15 11:51:33 | TestSub: S11 | Epoch 17/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5774 | Valid Loss 0.7576 | Train Acc 69.1584 | Valid Acc 46.7376
2026-07-15 11:51:46 | TestSub: S11 | Epoch 18/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5738 | Valid Loss 0.7871 | Train Acc 69.6268 | Valid Acc 47.9396
2026-07-15 11:52:00 | TestSub: S11 | Epoch 19/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5744 | Valid Loss 0.8908 | Train Acc 69.3726 | Valid Acc 55.5975
2026-07-15 11:52:14 | TestSub: S11 | Epoch 20/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5726 | Valid Loss 0.7163 | Train Acc 69.4707 | Valid Acc 62.4657
2026-07-15 11:52:28 | TestSub: S11 | Epoch 21/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5690 | Valid Loss 0.7851 | Train Acc 69.9612 | Valid Acc 47.1497
2026-07-15 11:52:41 | TestSub: S11 | Epoch 22/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5671 | Valid Loss 0.7543 | Train Acc 69.8971 | Valid Acc 58.2418
