2026-07-15 10:21:42 | Logging started: ./writer/Subject_independent_AAD/DTU/1.0s/result//Train1.0s_sub4.log
2026-07-15 10:22:24 | TestSub: S4 | Epoch  1/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6776 | Valid Loss 0.6929 | Train Acc 56.6864 | Valid Acc 51.3736
2026-07-15 10:22:38 | TestSub: S4 | Epoch  2/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6523 | Valid Loss 0.6909 | Train Acc 60.9365 | Valid Acc 56.2843
2026-07-15 10:22:52 | TestSub: S4 | Epoch  3/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6421 | Valid Loss 0.6870 | Train Acc 62.2498 | Valid Acc 58.7225
2026-07-15 10:23:06 | TestSub: S4 | Epoch  4/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6305 | Valid Loss 0.7025 | Train Acc 63.6871 | Valid Acc 58.8942
2026-07-15 10:23:19 | TestSub: S4 | Epoch  5/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6228 | Valid Loss 0.7288 | Train Acc 64.5540 | Valid Acc 51.5110
2026-07-15 10:23:33 | TestSub: S4 | Epoch  6/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6151 | Valid Loss 0.7185 | Train Acc 65.2667 | Valid Acc 59.2720
2026-07-15 10:23:47 | TestSub: S4 | Epoch  7/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6100 | Valid Loss 0.7101 | Train Acc 66.0374 | Valid Acc 58.5852
2026-07-15 10:24:01 | TestSub: S4 | Epoch  8/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.6033 | Valid Loss 0.7099 | Train Acc 66.4238 | Valid Acc 58.2761
2026-07-15 10:24:15 | TestSub: S4 | Epoch  9/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5985 | Valid Loss 0.7150 | Train Acc 66.9703 | Valid Acc 58.8599
2026-07-15 10:24:28 | TestSub: S4 | Epoch 10/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5937 | Valid Loss 0.7160 | Train Acc 67.3907 | Valid Acc 57.3832
2026-07-15 10:24:42 | TestSub: S4 | Epoch 11/100 Finsh | Now_lr 0.0005/0.0005 | Train Loss 0.5932 | Valid Loss 0.7253 | Train Acc 67.4167 | Valid Acc 58.0357
